ID1,HHID,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN,QHCLUSTER,QHNUMBER,QHHOME
2024,      553503201, ,2,2, , , , , , , , ,1,2,1,2,5535,32,1
2024,      553503301, ,2,2, , , , , , , ,1,2,1, ,0,5535,33,1
2024,      553503401,2,2,2, , , , , , , , ,2,2, ,3,5535,34,1
2024,      553503501,2,2,2, , , , , , , , ,2,2, ,1,5535,35,1
2024,      553507101,2,2,2, , , , , , , , ,2,2,2,2,5535,71,1
2024,      553507201, ,2,2, , , , , , , , ,2,2,2,2,5535,72,1
2024,      553507301, ,2,1,2,10,1,2, , , , ,2,2, ,0,5535,73,1
2024,      553507401,2,2,2, , , , , , , , ,2,2,2,6,5535,74,1
2024,      553507501, ,2,2, , , , , , , , ,2,2, ,1,5535,75,1
2024,      553600601, ,2,1,2,4,0,2, , , , ,1,2,2,2,5536,6,1
2024,      553600701,2,2,1,2,1,0,2, , , , ,1,2,2,2,5536,7,1
2024,      553600801,2,2,2, , , , , , , , ,2,2, ,2,5536,8,1
2024,      553600901, ,2,1,2,5,0,2, , , , ,1,2,2,2,5536,9,1
2024,      553601001, ,2,2, , , , , , , , ,2,2, ,0,5536,10,1
2024,      553603901, ,2,2, , , , , , , , ,2,2, ,2,5536,39,1
2024,      553604001,2,2,1,4,6,0,2, , , ,1,1,2,2,4,5536,40,1
2024,      553604101,2,2,1,2,1,0,2, , , , ,1,2,2,2,5536,41,1
2024,      553604201, ,2,2, , , , , , , , ,2,2, ,0,5536,42,1
2024,      553604501, ,2,2, , , , , , , , ,2,2, ,0,5536,45,1
2024,      553609201,2,2,2, , , , , , , ,1,2,2, ,5,5536,92,1
2024,      553609301, ,2,1,2,5,0,2, , , , ,1,2, ,2,5536,93,1
2024,      553609401,2,2,2, , , , , , , , ,1,2,2,2,5536,94,1
2024,      553609501, ,2,2, , , , , , , , ,2,2, ,2,5536,95,1
2024,      553609601,2,2,1,2,3,3,2, , , , ,1,2,2,2,5536,96,1
2024,      553702601, ,2,2, , , , , , , , ,1,2,2,2,5537,26,1
2024,      553702701, ,2,2, , , , , , , , ,1,2, ,1,5537,27,1
2024,      553702801, ,2,2, , , , , , , ,1,2,2, ,0,5537,28,1
2024,      553702901, ,2,2, , , , , , , , ,2,2, ,0,5537,29,1
2024,      553703001,2,2,1,2,5,0,2, , , , ,1,2,2,3,5537,30,1
2024,      553704101, ,2,2, , , , , , , , ,2,2,2,2,5537,41,1
2024,      553704201, ,2,2, , , , , , , ,1,2,2, ,0,5537,42,1
2024,      553704301,2,2,2, , , , , , , , ,1,2,2,2,5537,43,1
2024,      553704401,2,2,2, , , , , , , , ,1,2,2,2,5537,44,1
2024,      553704501, ,2,2, , , , , , , ,1,2,2, ,0,5537,45,1
2024,      553710401, ,2,2, , , , , , , , ,1,2,2,2,5537,104,1
2024,      553710501, ,2,2, , , , , , , , ,1,2,2,2,5537,105,1
2024,      553710601,2,2,2, , , , , , , ,2,2,2, ,0,5537,106,1
2024,      553710701, ,2,2, , , , , , , ,2,2,2, ,2,5537,107,1
2024,      553710801, ,2,2, , , , , , , , ,2,2, ,0,5537,108,1
2024,      553800601,2,2,2, , , , , , , , ,2,2, ,2,5538,6,1
2024,      553802201, ,2,2, , , , , , , , ,2,2, ,0,5538,22,1
2024,      553802601, ,2,2, , , , , , , ,1,1,2,2,1,5538,26,1
2024,      553803001, ,2,2, , , , , , , ,1,1,1, ,0,5538,30,1
2024,      553803901, ,2,2, , , , , , , , ,1,2,2,2,5538,39,1
2024,      553804201, ,2,2, , , , , , , , ,2,2, ,0,5538,42,1
2024,      553805401, ,2,2, , , , , , , , ,1,2, ,2,5538,54,1
2024,      553805601, ,2,2, , , , , , , , ,1,2,2,2,5538,56,1
2024,      553805701, ,2,2, , , , , , , , ,2,2, ,1,5538,57,1
2024,      553806601, ,2,2, , , , , , , , ,2,2, ,0,5538,66,1
2024,      553806701, ,2,2, , , , , , , , ,1,2,2,2,5538,67,1
2024,      553807001,2,2,2, , , , , , , , ,1,2,2,2,5538,70,1
2024,      553807201, ,2,2, , , , , , , , ,2,2, ,2,5538,72,1
2024,      553807301, ,2,2, , , , , , , ,2,2,2, ,0,5538,73,1
2024,      553901601, ,2,2, , , , , , , , ,1,1,2,2,5539,16,1
2024,      553901701, ,2,1,2,3,0,2, , , , ,2,2, ,2,5539,17,1
2024,      553901801, ,2,1,2,6,0,2, , , , ,2,2, ,2,5539,18,1
2024,      553901901, ,2,1,2,1,10,2, , , ,1,1,2,2,2,5539,19,1
2024,      553902001, ,2,1,2,8,0,2, , , , ,2,2, ,0,5539,20,1
2024,      553909201, ,2,1,2,4,0,2, , , , ,1,2,1,2,5539,92,1
2024,      553909301, ,2,2, , , , , , , ,2,2,2, ,0,5539,93,1
2024,      553909401, ,2,2, , , , , , , , ,2,2, ,0,5539,94,1
2024,      553909501, ,2,1,2,10,0,2, , , , ,1,2,2,2,5539,95,1
2024,      553909601,2,2,1,2,5,0,2, , , , ,2,2, ,7,5539,96,1
2024,      553912201, ,2,2, , , , , , , ,1,2,2, ,0,5539,122,1
2024,      553912301, ,2,1,1,8,0,2, , , , ,1,2,2,1,5539,123,1
2024,      553912401, ,2,2, , , , , , , ,2,2,2, ,0,5539,124,1
2024,      553912501, ,2,1,2,5,0,2, , , , ,1,2,2,2,5539,125,1
2024,      553912601, ,2,2, , , , , , , , ,2,2, ,2,5539,126,1
2024,      554000101, ,2,2, , , , , , , ,2,2,2, ,0,5540,1,1
2024,      554000201,2,2,1,2,13,11,2, , , , ,2,2, ,4,5540,2,1
2024,      554000301, ,2,1,2,6,0,2, , , , ,1,2,2,2,5540,3,1
2024,      554000401,2,2,1,2,4,6,2, , , , ,1,2,2,5,5540,4,1
2024,      554000501, ,2,2, , , , , , , ,1,2,2, ,0,5540,5,1
2024,      554002101,2,2,2, , , , , , , , ,1,2,2,2,5540,21,1
2024,      554002201, ,2,1,2,13,11,2, , , , ,2,2, ,2,5540,22,1
2024,      554002301, ,2,2, , , , , , , , ,2,2, ,0,5540,23,1
2024,      554002401, ,2,2, , , , , , , ,1,2,2, ,0,5540,24,1
2024,      554002501, ,2,1,2,10,3,2, , , , ,1,2,2,2,5540,25,1
2024,      554005501, ,2,1,3,1,5,2, , , , ,1,2,2,3,5540,55,1
2024,      554005701, ,2,2, , , , , , , ,1,2,2, ,0,5540,57,1
2024,      554005801,2,2,1,2,7,3,2, , , , ,1,2,2,4,5540,58,1
2024,      554100201, ,2,2, , , , , , , , ,2,2, ,0,5541,2,1
2024,      554101101, ,2,2, , , , , , , , ,2,2, ,0,5541,11,1
2024,      554102101, ,2,1,1,13,11,2, , , , ,2,2, ,0,5541,21,1
2024,      554103301, ,2,2, , , , , , , , ,2,2,2,2,5541,33,1
2024,      554103901, ,2,2, , , , , , , ,2,1,2, ,0,5541,39,1
2024,      554104001, ,2,1,1,13,11,2, , , , ,1,2,2,1,5541,40,1
2024,      554104101, ,2,2, , , , , , , , ,2,2, ,0,5541,41,1
2024,      554104701, ,2,1,2,10,0,2, , , , ,1,2, ,2,5541,47,1
2024,      554105001, ,2,2, , , , , , , ,1,2,2, ,2,5541,50,1
2024,      554106701, ,2,2, , , , , , , , ,2,2, ,0,5541,67,1
2024,      554108401, ,2,2, , , , , , , , ,2,2,2,2,5541,84,1
2024,      554108601, ,2,2, , , , , , , , ,2,2, ,0,5541,86,1
2024,      554109101, ,2,2, , , , , , , ,2,2,2, ,0,5541,91,1
2024,      554110801, ,2,1,2,2,0,2, , , , ,1,2,2,2,5541,108,1
2024,      554205601, ,2,1,1,3,2,2, , , , ,1,2, ,1,5542,56,1
2024,      554205701, ,2,2, , , , , , , ,1,2,2, ,0,5542,57,1
2024,      554205801, ,2,1,2,13,11,2, , , , ,1,2, ,2,5542,58,1
2024,      554205901, ,2,2, , , , , , , ,1,1,2, ,0,5542,59,1
2024,      554206001, ,2,2, , , , , , , , ,1,2, ,2,5542,60,1
2024,      554207101, ,2,2, , , , , , , , ,1,2, ,0,5542,71,1
2024,      554207201, ,2,1,2,13,11,2, , , ,1,1,2,2,2,5542,72,1
2024,      554207301, ,2,2, , , , , , , ,1,1,2, ,0,5542,73,1
2024,      554207401, ,2,2, , , , , , , ,2,1,2, ,0,5542,74,1
2024,      554207501,2,2,1,1,4,2,2, , , , ,1,2, ,2,5542,75,1
2024,      554211501, ,2,2, , , , , , , ,1,2,2, ,0,5542,115,1
2024,      554211701, ,2,2, , , , , , , , ,2,2, ,0,5542,117,1
2024,      554211801,2,2,2, , , , , , , , ,2,2,2,3,5542,118,1
2024,      554211901, ,2,1,2,13,11,2, , , , ,1,2,2,2,5542,119,1
2024,      554300701, ,2,2, , , , , , , , ,2,2, ,0,5543,7,1
2024,      554300801, ,2,2, , , , , , , , ,1,2,2,3,5543,8,1
2024,      554300901, ,2,2, , , , , , , ,1,2,2, ,2,5543,9,1
2024,      554301001, ,2,1,2,12,0,2, , , , ,1,2, ,2,5543,10,1
2024,      554303901, ,2,2, , , , , , , , ,2,2, ,2,5543,39,1
2024,      554304001,2,2,1,2,4,0,2, , , , ,1,2,2,2,5543,40,1
2024,      554304101,2,2,1,1,1,0,2, , , , ,2,2,2,1,5543,41,1
2024,      554304301, ,2,2, , , , , , , , ,2,2, ,0,5543,43,1
2024,      554310601,2,2,1,2,13,0,2, , , , ,2,2,2,2,5543,106,1
2024,      554310701,2,2,1,2,10,0,2, , , , ,1,2, ,2,5543,107,1
2024,      554310801, ,2,2, , , , , , , , ,2,2, ,0,5543,108,1
2024,      554310901, ,2,1,1,2,0,2, , , , ,1,2, ,1,5543,109,1
2024,      554311001,2,2,2, , , , , , , , ,2,2, ,3,5543,110,1
2024,      554401101,2,2,1,1,13,0,2, , , , ,1,2,2,1,5544,11,1
2024,      554401201, ,2,2, , , , , , , , ,2,2, ,0,5544,12,1
2024,      554401301, ,2,2, , , , , , , , ,1,2, ,2,5544,13,1
2024,      554401401, ,2,1,2,4,8,2, , , , ,1,2,2,2,5544,14,1
2024,      554401501, ,2,2, , , , , , , , ,1,2, ,2,5544,15,1
2024,      554403601, ,2,2, , , , , , , , ,1,2,2,2,5544,36,1
2024,      554403701,2,2,1,5,2,0,2, , , ,2,1,2,2,5,5544,37,1
2024,      554403801,2,2,2, , , , , , , , ,1,2,2,3,5544,38,1
2024,      554403901,2,2,2, , , , , , , , ,1,2, ,2,5544,39,1
2024,      554404001, ,2,2, , , , , , , , ,1,1,2,1,5544,40,1
2024,      554407101, ,2,2, , , , , , , , ,2,2, ,0,5544,71,1
2024,      554407201, ,2,2, , , , , , , , ,1,2,2,1,5544,72,1
2024,      554407301,2,2,2, , , , , , , , ,1,2,2,2,5544,73,1
2024,      554407401,2,2,2, , , , , , , , ,2,2,2,4,5544,74,1
2024,      554407501, ,2,2, , , , , , , , ,2,2,2,2,5544,75,1
2024,      554500401, ,2,2, , , , , , , , ,2,2, ,2,5545,4,1
2024,      554501801, ,2,2, , , , , , , ,1,2,2, ,0,5545,18,1
2024,      554501901,2,2,2, , , , , , , , ,1,2, ,2,5545,19,1
2024,      554502201, ,2,2, , , , , , , ,2,2,2,2,3,5545,22,1
2024,      554502401,2,2,2, , , , , , , , ,2,2,2,4,5545,24,1
2024,      554502901, ,2,2, , , , , , , , ,2,2, ,2,5545,29,1
2024,      554503201,2,2,2, , , , , , , , ,1,2, ,2,5545,32,1
2024,      554503401, ,2,1,2,5,5,2, , , , ,1,2,2,2,5545,34,1
2024,      554504001, ,2,2, , , , , , , , ,2,2, ,1,5545,40,1
2024,      554504601, ,2,2, , , , , , , ,2,2,2, ,0,5545,46,1
2024,      554505301, ,2,2, , , , , , , ,1,2,2, ,0,5545,53,1
2024,      554505801, ,2,2, , , , , , , ,2,2,2, ,0,5545,58,1
2024,      554506301, ,2,1,1,98,98,2, , , , ,1,2,2,1,5545,63,1
2024,      554506601, ,2,2, , , , , , , , ,1,2, ,2,5545,66,1
2024,      554507301, ,2,2, , , , , , , , ,1,2,2,2,5545,73,1
2024,      554600601,2,2,2, , , , , , , , ,1,2,2,2,5546,6,1
2024,      554600901,2,2,2, , , , , , , , ,2,2,2,2,5546,9,1
2024,      554602301, ,2,1,2,1,3,2, , , , ,1,2,2,2,5546,23,1
2024,      554602901, ,2,2, , , , , , , , ,2,2,2,2,5546,29,1
2024,      554603201, ,2,2, , , , , , , ,2,2,2, ,2,5546,32,1
2024,      554603601, ,2,2, , , , , , , , ,2,2, ,1,5546,36,1
2024,      554604301, ,2,2, , , , , , , , ,2,2, ,2,5546,43,1
2024,      554605301, ,2,2, , , , , , , , ,1,2, ,2,5546,53,1
2024,      554606001, ,2,2, , , , , , , ,2,2,2, ,0,5546,60,1
2024,      554607301,2,2,2, , , , , , , , ,1,2,2,2,5546,73,1
2024,      554700801,2,2,2, , , , , , , , ,2,2,2,6,5547,8,1
2024,      554702801, ,2,2, , , , , , , , ,2,2, ,2,5547,28,1
2024,      554704301, ,2,2, , , , , , , ,2,2,2, ,0,5547,43,1
2024,      554711001,2,2,2, , , , , , , , ,2,2,2,7,5547,110,1
2024,      554713001,2,2,2, , , , , , , , ,2,2,2,4,5547,130,1
2024,      554713101,2,2,2, , , , , , , , ,2,2, ,5,5547,131,1
2024,      554714301, ,2,2, , , , , , , , ,2,2,2,1,5547,143,1
2024,      554802201,2,2,2, , , , , , , , ,2,2,2,1,5548,22,1
2024,      554804701, ,2,2, , , , , , , , ,2,2, ,2,5548,47,1
2024,      554805601,2,2,2, , , , , , , , ,2,1, ,3,5548,56,1
2024,      554805901,2,2,2, , , , , , , , ,1,2, ,2,5548,59,1
2024,      554806201, ,2,2, , , , , , , , ,2,2,2,2,5548,62,1
2024,      554807301,2,2,2, , , , , , , , ,2,2, ,1,5548,73,1
2024,      554810101,2,2,2, , , , , , , , ,1,2,2,1,5548,101,1
2024,      554810601,2,2,2, , , , , , , , ,2,2, ,2,5548,106,1
2024,      554811401,2,2,2, , , , , , , ,2,2,2,2,7,5548,114,1
2024,      554814301,2,2,2, , , , , , , , ,1,2,2,5,5548,143,1
2024,      554901901, ,2,2, , , , , , , , ,1,2, ,3,5549,19,1
2024,      554902701,2,2,1,4,1,8,2, , , , ,1,2,2,1,5549,27,1
2024,      554904301, ,2,2, , , , , , , , ,2,2, ,0,5549,43,1
2024,      554904302, ,2,2, , , , , , , , ,2,2,2,2,5549,43,2
2024,      554906101, ,2,2, , , , , , , , ,2,2, ,2,5549,61,1
2024,      554907901, ,2,2, , , , , , , , ,2,2,2,1,5549,79,1
2024,      554909801, ,2,2, , , , , , , , ,1,2,2,3,5549,98,1
2024,      554911701,2,2,2, , , , , , , , ,2,2, ,4,5549,117,1
2024,      554912901,2,2,2, , , , , , , ,2,1,2, ,5,5549,129,1
2024,      554913101,2,2,2, , , , , , , , ,2,2,2,2,5549,131,1
2024,      555006101,2,2,2, , , , , , , , ,1,2,2,2,5550,61,1
2024,      555007701, ,2,2, , , , , , , ,2,2,2, ,0,5550,77,1
2024,      555008201, ,2,2, , , , , , , ,2,2,2, ,3,5550,82,1
2024,      555008501,2,2,2, , , , , , , , ,2,2, ,2,5550,85,1
2024,      555008701,2,2,2, , , , , , , ,2,2,2,2,3,5550,87,1
2024,      555009801, ,2,1,2,1,5,2, , , , ,2,2,2,2,5550,98,1
2024,      555009901, ,2,2, , , , , , , , ,2,2,2,2,5550,99,1
2024,      555012001, ,2,2, , , , , , , ,2,2,2, ,6,5550,120,1
2024,      555100501, ,2,2, , , , , , , , ,1,2,2,2,5551,5,1
2024,      555106601, ,2,2, , , , , , , ,2,2,2, ,0,5551,66,1
2024,      555112101, ,2,2, , , , , , , , ,2,2,2,2,5551,121,1
2024,      555112801,2,2,2, , , , , , , , ,2,2,2,4,5551,128,1
2024,      555114801,2,2,2, , , , , , , , ,2,2, ,5,5551,148,1
2024,      555115101, ,2,2, , , , , , , , ,2,2, ,2,5551,151,1
2024,      555118101, ,2,2, , , , , , , ,2,2,2, ,3,5551,181,1
2024,      555118901, ,2,2, , , , , , , , ,1,2,2,4,5551,189,1
2024,      555119901,2,2,2, , , , , , , ,2,2,2,2,2,5551,199,1
2024,      555201801, ,2,2, , , , , , , ,2,2,2, ,2,5552,18,1
2024,      555203901,2,2,2, , , , , , , , ,2,2,2,4,5552,39,1
2024,      555204001,2,2,2, , , , , , , , ,2,2, ,4,5552,40,1
2024,      555204201, ,2,2, , , , , , , ,2,2,2,2,2,5552,42,1
2024,      555206101, ,2,2, , , , , , , , ,2,2, ,2,5552,61,1
2024,      555206901,2,2,2, , , , , , , , ,2,2,2,1,5552,69,1
2024,      555209001, ,2,2, , , , , , , , ,2,2,2,2,5552,90,1
2024,      555209801, ,2,2, , , , , , , ,2,2,2,2,3,5552,98,1
2024,      555210501, ,2,2, , , , , , , ,2,2,2, ,0,5552,105,1
2024,      555212101, ,2,1,5,3,2,2, , , ,2,2,2,2,5,5552,121,1
2024,      555302201, ,2,2, , , , , , , ,2,2,2, ,0,5553,22,1
2024,      555302701, ,2,2, , , , , , , , ,2,2,2,2,5553,27,1
2024,      555307901, ,2,2, , , , , , , , ,1,1, ,2,5553,79,1
2024,      555308201,2,2,2, , , , , , , ,2,2,2, ,1,5553,82,1
2024,      555310801,2,2,2, , , , , , , , ,1,2,2,3,5553,108,1
2024,      555313401, ,2,2, , , , , , , , ,2,2, ,0,5553,134,1
2024,      555313402, ,2,2, , , , , , , , ,2,2, ,2,5553,134,2
2024,      555313701, ,2,2, , , , , , , ,2,2,2,2,2,5553,137,1
2024,      555400201,2,2,2, , , , , , , , ,2,2, ,4,5554,2,1
2024,      555400701,2,2,2, , , , , , , , ,2,2, ,1,5554,7,1
2024,      555401801,2,2,2, , , , , , , , ,2,2,2,2,5554,18,1
2024,      555404701, ,2,2, , , , , , , , ,2,2, ,0,5554,47,1
2024,      555406201, ,2,2, , , , , , , , ,2,2,2,0,5554,62,1
2024,      555406301, ,2,2, , , , , , , , ,2,2,2,2,5554,63,1
2024,      555406901, ,2,2, , , , , , , , ,1,2,2,2,5554,69,1
2024,      555407601, ,2,2, , , , , , , ,2,2,2, ,0,5554,76,1
2024,      555408001, ,2,1,2,1,2,2, , , , ,1,2,2,2,5554,80,1
2024,      555408201, ,2,2, , , , , , , , ,1,2,2,2,5554,82,1
2024,      555502601, ,2,2, , , , , , , ,2,2,2, ,0,5555,26,1
2024,      555504301, ,2,2, , , , , , , , ,2,2,2,2,5555,43,1
2024,      555506301, ,2,2, , , , , , , ,2,2,2, ,0,5555,63,1
2024,      555507101, ,2,2, , , , , , , , ,2,2,2,2,5555,71,1
2024,      555508601, ,2,2, , , , , , , , ,2,2, ,0,5555,86,1
2024,      555510101, ,2,2, , , , , , , , ,2,2,2,4,5555,101,1
2024,      555513301,2,2,2, , , , , , , , ,2,2, ,3,5555,133,1
2024,      555514501, ,2,2, , , , , , , , ,2,2,2,1,5555,145,1
2024,      555601101, ,2,2, , , , , , , , ,2,2, ,3,5556,11,1
2024,      555604701,2,2,2, , , , , , , ,1,2,2,2,2,5556,47,1
2024,      555605101, ,2,2, , , , , , , , ,2,2,2,2,5556,51,1
2024,      555605201, ,2,2, , , , , , , ,2,2,2, ,3,5556,52,1
2024,      555605202, ,2,2, , , , , , , , ,2,2, ,2,5556,52,2
2024,      555605401, ,2,2, , , , , , , , ,1,2, ,2,5556,54,1
2024,      555605801,2,2,2, , , , , , , , ,1,2, ,4,5556,58,1
2024,      555609901, ,2,2, , , , , , , , ,1,2, ,1,5556,99,1
2024,      555610501,2,2,2, , , , , , , , ,2,2,2,2,5556,105,1
2024,      555611001, ,2,2, , , , , , , , ,2,2,2,2,5556,110,1
2024,      555615001,2,2,2, , , , , , , ,2,2,2, ,2,5556,150,1
2024,      555700501, ,2,2, , , , , , , , ,2,2, ,0,5557,5,1
2024,      555701801, ,2,2, , , , , , , ,2,2,2,2,3,5557,18,1
2024,      555705101,2,2,2, , , , , , , , ,2,2,2,2,5557,51,1
2024,      555707301,1,2,2, , , , , , , , ,2,2, ,4,5557,73,1
2024,      555707501, ,2,2, , , , , , , , ,2,2,2,2,5557,75,1
2024,      555707801,2,2,2, , , , , , , ,2,2,2, ,6,5557,78,1
2024,      555711501, ,2,2, , , , , , , , ,2,2, ,2,5557,115,1
2024,      555713301, ,2,2, , , , , , , , ,2,2,2,2,5557,133,1
2024,      555714301, ,2,2, , , , , , , , ,2,2,2,2,5557,143,1
2024,      555802201,2,2,2, , , , , , , ,2,2,2, ,4,5558,22,1
2024,      555802801, ,2,2, , , , , , , ,2,2,2, ,0,5558,28,1
2024,      555804501,2,2,2, , , , , , , , ,2,2, ,2,5558,45,1
2024,      555806301, ,2,2, , , , , , , , ,2,2,2,2,5558,63,1
2024,      555808501,2,2,2, , , , , , , ,2,2,2, ,2,5558,85,1
2024,      555808502, ,2,2, , , , , , , , ,2,2, ,2,5558,85,2
2024,      555808503,2,2,2, , , , , , , , ,2,2, ,1,5558,85,3
2024,      555808504, ,2,2, , , , , , , , ,2,2, ,2,5558,85,4
2024,      555808801,2,2,2, , , , , , , , ,2,2, ,2,5558,88,1
2024,      555813201, ,2,2, , , , , , , , ,2,2,2,1,5558,132,1
2024,      555901401,2,2,2, , , , , , , , ,2,2, ,2,5559,14,1
2024,      555904101, ,2,2, , , , , , , , ,2,2,1,2,5559,41,1
2024,      555906301, ,2,2, , , , , , , , ,2,2, ,0,5559,63,1
2024,      555908301, ,2,2, , , , , , , , ,2,2, ,2,5559,83,1
2024,      555911101, ,2,2, , , , , , , , ,2,2, ,2,5559,111,1
2024,      555911102, ,2,2, , , , , , , , ,2,2,2,2,5559,111,2
2024,      555912601, ,2,2, , , , , , , , ,2,2, ,2,5559,126,1
2024,      555914001, ,2,2, , , , , , , , ,2,2,2,2,5559,140,1
2024,      555917601, ,2,2, , , , , , , , ,2,2,2,1,5559,176,1
2024,      556000501, ,2,2, , , , , , , , ,2,2, ,2,5560,5,1
2024,      556000801, ,2,2, , , , , , , , ,2,2,2,1,5560,8,1
2024,      556002901,2,2,2, , , , , , , ,2,1,2,2,2,5560,29,1
2024,      556003101,2,2,2, , , , , , , , ,2,2, ,0,5560,31,1
2024,      556003901,2,2,2, , , , , , , , ,1,2,2,2,5560,39,1
2024,      556008201,2,2,2, , , , , , , ,2,2,2, ,0,5560,82,1
2024,      556008601, ,2,2, , , , , , , , ,2,2, ,0,5560,86,1
2024,      556008801, ,2,2, , , , , , , , ,2,2, ,3,5560,88,1
2024,      556104201, ,2,2, , , , , , , , ,2,2, ,2,5561,42,1
2024,      556105501,2,2,2, , , , , , , ,2,2,2, ,3,5561,55,1
2024,      556108101,2,2,2, , , , , , , , ,2,2,2,1,5561,81,1
2024,      556108401, ,2,2, , , , , , , , ,2,2,2,4,5561,84,1
2024,      556109201,2,2,2, , , , , , , , ,2,2,2,1,5561,92,1
2024,      556109401,2,2,2, , , , , , , , ,2,2, ,2,5561,94,1
2024,      556111501, ,2,2, , , , , , , ,2,2,2,2,0,5561,115,1
2024,      556111901, ,2,2, , , , , , , , ,2,2,2,3,5561,119,1
2024,      556113001, ,2,2, , , , , , , ,2,2,2, ,0,5561,130,1
2024,      556200201,2,2,2, , , , , , , , ,2,2,2,2,5562,2,1
2024,      556201601,2,2,2, , , , , , , , ,2,2,2,4,5562,16,1
2024,      556205001, ,2,2, , , , , , , , ,2,2, ,0,5562,50,1
2024,      556211601, ,2,2, , , , , , , , ,2,2,2,1,5562,116,1
2024,      556211701, ,2,2, , , , , , , , ,2,2, ,0,5562,117,1
2024,      556212801, ,2,2, , , , , , , ,1,2,2, ,0,5562,128,1
2024,      556213401, ,2,2, , , , , , , ,2,2,2,2,5,5562,134,1
2024,      556215901, ,2,2, , , , , , , , ,2,2,2,2,5562,159,1
2024,      556215902, ,2,2, , , , , , , , ,2,2,2,2,5562,159,2
2024,      556215903, ,2,2, , , , , , , , ,2,2, ,2,5562,159,3
2024,      556217001, ,2,2, , , , , , , , ,2,2,2,2,5562,170,1
2024,      556301201,2,2,2, , , , , , , ,2,2,2, ,4,5563,12,1
2024,      556303401, ,2,2, , , , , , , ,2,2,2,2,2,5563,34,1
2024,      556307101,2,2,2, , , , , , , , ,2,2, ,2,5563,71,1
2024,      556309301,2,2,2, , , , , , , , ,2,2,2,5,5563,93,1
2024,      556309401, ,2,2, , , , , , , ,2,2,2, ,0,5563,94,1
2024,      556310101, ,2,2, , , , , , , , ,2,2, ,2,5563,101,1
2024,      556312801, ,2,2, , , , , , , ,2,2,2,2,2,5563,128,1
2024,      556401801, ,2,2, , , , , , , , ,2,2,2,5,5564,18,1
2024,      556405301, ,2,2, , , , , , , , ,2,2, ,3,5564,53,1
2024,      556408401,2,2,2, , , , , , , , ,2,2, ,6,5564,84,1
2024,      556408801, ,2,2, , , , , , , ,2,2,2,2,2,5564,88,1
2024,      556410401,2,2,2, , , , , , , ,2,2,2, ,5,5564,104,1
2024,      556415701, ,2,2, , , , , , , ,2,2,2,2,5,5564,157,1
2024,      556500201, ,2,2, , , , , , , , ,2,2,2,2,5565,2,1
2024,      556500501,2,2,2, , , , , , , , ,2,2,2,2,5565,5,1
2024,      556500601,2,2,2, , , , , , , , ,2,1, ,2,5565,6,1
2024,      556502301,2,2,2, , , , , , , , ,2,2,2,7,5565,23,1
2024,      556503301, ,2,2, , , , , , , , ,1,2,2,2,5565,33,1
2024,      556503501,2,2,2, , , , , , , , ,2,2, ,2,5565,35,1
2024,      556504701, ,2,2, , , , , , , , ,2,1,2,1,5565,47,1
2024,      556505001, ,2,2, , , , , , , , ,2,2, ,2,5565,50,1
2024,      556505601, ,2,2, , , , , , , , ,1,1, ,1,5565,56,1
2024,      556602301,2,2,2, , , , , , , , ,2,2, ,2,5566,23,1
2024,      556603201,2,2,2, , , , , , , , ,2,2, ,0,5566,32,1
2024,      556603701, ,2,2, , , , , , , , ,2,2, ,0,5566,37,1
2024,      556605101, ,2,2, , , , , , , , ,2,2, ,1,5566,51,1
2024,      556605701, ,2,2, , , , , , , , ,2,2,2,2,5566,57,1
2024,      556606301, ,2,2, , , , , , , , ,2,2, ,0,5566,63,1
2024,      556607001, ,2,2, , , , , , , , ,1,2,2,3,5566,70,1
2024,      556607201,2,2,2, , , , , , , , ,2,2,2,2,5566,72,1
2024,      556701401,2,2,2, , , , , , , , ,2,2,2,3,5567,14,1
2024,      556702501, ,2,2, , , , , , , , ,2,2, ,2,5567,25,1
2024,      556703701, ,2,2, , , , , , , ,2,2,2, ,0,5567,37,1
2024,      556706101, ,2,1,2,0,9,2, , , , ,2,2,2,2,5567,61,1
2024,      556707701, ,2,2, , , , , , , , ,2,2, ,2,5567,77,1
2024,      556709101, ,2,2, , , , , , , ,2,2,2, ,3,5567,91,1
2024,      556710001, ,2,2, , , , , , , , ,2,2,2,2,5567,100,1
2024,      556711201, ,2,2, , , , , , , , ,2,2,2,1,5567,112,1
2024,      556801401,2,2,2, , , , , , , , ,2,2, ,3,5568,14,1
2024,      556802901, ,2,2, , , , , , , ,2,2,2, ,0,5568,29,1
2024,      556804101,2,2,2, , , , , , , , ,2,2, ,0,5568,41,1
2024,      556805801, ,2,2, , , , , , , , ,2,2,2,2,5568,58,1
2024,      556809201, ,2,1,2,0,3,2, , , , ,1,2,2,2,5568,92,1
2024,      556810601,2,2,2, , , , , , , , ,2,2, ,5,5568,106,1
2024,      556811301, ,2,2, , , , , , , , ,2,2,2,1,5568,113,1
2024,      556812201, ,2,2, , , , , , , , ,2,2, ,2,5568,122,1
2024,      556900601,2,2,2, , , , , , , , ,2,2, ,0,5569,6,1
2024,      556901501, ,2,2, , , , , , , ,2,2,2, ,3,5569,15,1
2024,      556902801, ,2,2, , , , , , , , ,2,2, ,2,5569,28,1
