ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7,HVIDX
2024,      595304901,5953,49,1,2, , ,2,2,6
2024,      595308901,5953,89,1,2, , ,1,1,2
2024,      595308901,5953,89,1,2, , ,2,2,3
2024,      595400401,5954,4,1,1,7,1,2,1,6
2024,      595401701,5954,17,1,1,6,3,1,1,5
2024,      595401701,5954,17,1,1,1,3,2,2,6
2024,      595402001,5954,20,1,2, , ,2,1,3
2024,      595403701,5954,37,1,1,2,3,1,1,3
2024,      595403701,5954,37,1,1,4,3,2,2,5
2024,      595403901,5954,39,1,1,8,2,1,1,6
2024,      595403901,5954,39,1,1,5,2,2,2,7
2024,      595600301,5956,3,1,1,5,3,2,1,4
2024,      595600701,5956,7,1,1,8,2,2,1,4
2024,      595602901,5956,29,1,1,8,3,1,1,5
2024,      595602901,5956,29,1,1,3,3,2,2,6
2024,      595614801,5956,148,1,1,0,3,2,1,4
2024,      595800701,5958,7,1,1,5,2,2,1,4
2024,      595804201,5958,42,1,1,5,2,1,1,3
2024,      595804201,5958,42,1,1,0,2,2,2,4
2024,      595808701,5958,87,1,1,7,2,1,1,4
2024,      595808701,5958,87,1,1,6,2,1,2,5
2024,      595808701,5958,87,1,1,3,2,2,3,7
2024,      595812201,5958,122,1,1,4,2,2,1,4
2024,      595900201,5959,2,1,2, , ,2,1,6
2024,      595903301,5959,33,1,1,6,1,2,1,4
2024,      595903601,5959,36,1,2, , ,1,1,2
2024,      595903601,5959,36,1,2, , ,2,2,3
2024,      595907701,5959,77,1,1,1,1,2,1,3
2024,      595907901,5959,79,1,1,2,1,2,1,5
2024,      595910401,5959,104,1,1,0,1,2,1,3
2024,      596011401,5960,114,1,1,1,0,2,1,3
2024,      596013301,5960,133,1,1,2,0,2,1,5
2024,      596200401,5962,4,1,1,7,1,1,1,4
2024,      596200401,5962,4,1,1,0,1,2,2,5
2024,      596201101,5962,11,1,1,6,1,2,1,3
2024,      596211701,5962,117,1,1,7,3,1,1,3
2024,      596211701,5962,117,1,1,4,3,1,2,4
2024,      596211701,5962,117,1,1,1,3,2,3,5
2024,      596212101,5962,121,1,1,1,1,2,1,5
2024,      596212901,5962,129,1,1,6,1,1,1,2
2024,      596212901,5962,129,1,1,4,1,2,2,3
2024,      596300801,5963,8,1,2, , ,2,1,2
2024,      596302801,5963,28,1,2, , ,1,1,5
2024,      596302801,5963,28,1,1,0,1,2,2,6
2024,      596307401,5963,74,1,2, , ,2,1,2
2024,      596308101,5963,81,1,1,7,1,1,1,3
2024,      596308101,5963,81,1,1,4,1,1,2,4
2024,      596308101,5963,81,1,1,1,1,2,3,5
2024,      596309001,5963,90,1,2, , ,2,1,4
2024,      596506001,5965,60,1,1,1,0,2,1,6
2024,      596507101,5965,71,1,1,1,0,1,1,3
2024,      596507101,5965,71,1,2, , ,2,2,4
2024,      596703101,5967,31,1,1,4,2,1,1,4
2024,      596703101,5967,31,1,1,2,2,2,2,5
2024,      596703301,5967,33,1,1,7,2,1,1,3
2024,      596703301,5967,33,1,1,0,2,2,2,6
2024,      596703501,5967,35,1,1,4,2,2,1,3
2024,      596705101,5967,51,1,1,7,2,1,1,3
2024,      596705101,5967,51,1,1,5,2,2,2,4
2024,      596705601,5967,56,1,1,3,2,1,1,4
2024,      596705601,5967,56,1,1,2,2,1,2,5
2024,      596705601,5967,56,1,1,1,2,2,3,6
2024,      596707101,5967,71,1,1,6,2,1,1,2
2024,      596707101,5967,71,1,1,6,2,1,2,3
2024,      596707101,5967,71,1,1,3,2,1,3,4
2024,      596707101,5967,71,1,1,2,2,1,4,5
2024,      596707101,5967,71,1,1,1,2,2,5,6
2024,      596707301,5967,73,1,2, , ,1,1,4
2024,      596707301,5967,73,1,2, , ,2,2,5
2024,      596707401,5967,74,1,1,8,2,1,1,2
2024,      596707401,5967,74,1,1,0,2,2,2,6
2024,      596806301,5968,63,1,1,5,3,1,1,4
2024,      596806301,5968,63,1,1,4,3,2,2,5
2024,      596806401,5968,64,1,1,1,2,2,1,5
2024,      596806501,5968,65,1,1,7,2,1,1,2
2024,      596806501,5968,65,1,1,4,2,1,2,3
2024,      596806501,5968,65,1,1,3,2,1,3,4
2024,      596806501,5968,65,1,1,2,2,1,4,5
2024,      596806501,5968,65,1,1,0,2,2,5,6
2024,      596810501,5968,105,1,1,2,2,2,1,2
2024,      596812701,5968,127,1,1,3,2,1,1,5
2024,      596812701,5968,127,1,1,1,2,2,2,6
2024,      596812901,5968,129,1,1,4,2,1,1,4
2024,      596812901,5968,129,1,1,0,4,2,2,5
2024,      596813001,5968,130,1,1,1,3,2,1,5
2024,      596813101,5968,131,1,1,4,2,1,1,4
2024,      596813101,5968,131,1,1,1,2,2,2,5
2024,      597000601,5970,6,1,1,1,6,2,1,3
2024,      597001901,5970,19,1,2, , ,2,1,2
2024,      597005201,5970,52,1,1,2,6,2,1,6
2024,      597010601,5970,106,1,1,7,6,2,1,4
2024,      597205401,5972,54,1,1,7,5,1,1,3
2024,      597205401,5972,54,1,1,2,5,2,2,4
2024,      597207401,5972,74,1,1,0,5,2,1,3
2024,      597207601,5972,76,1,1,8,5,1,1,5
2024,      597207601,5972,76,1,1,3,5,2,2,6
2024,      597207801,5972,78,1,1,2,5,2,1,3
2024,      597208001,5972,80,1,1,6,5,1,1,4
2024,      597208001,5972,80,1,1,1,5,2,2,5
2024,      597209701,5972,97,1,1,1,6,2,1,3
2024,      597210601,5972,106,1,1,3,5,2,1,3
2024,      597300901,5973,9,1,1,0,9,2,1,3
2024,      597301501,5973,15,1,1,1,8,1,1,3
2024,      597301501,5973,15,1,1,0,8,2,2,4
2024,      597303201,5973,32,1,1,0,9,2,1,2
2024,      597303501,5973,35,1,1,2,8,1,1,2
2024,      597303501,5973,35,1,1,0,8,2,2,3
2024,      597305401,5973,54,1,1,1,8,1,1,3
2024,      597305401,5973,54,1,1,2,8,2,2,4
2024,      597306401,5973,64,1,1,1,9,2,1,3
2024,      597308601,5973,86,1,1,4,8,2,1,3
2024,      597400801,5974,8,1,1,4,5,2,1,5
2024,      597401801,5974,18,1,1,8,5,1,1,4
2024,      597401801,5974,18,1,1,3,5,1,2,5
2024,      597401801,5974,18,1,1,1,5,2,3,6
2024,      597408101,5974,81,1,1,7,5,2,1,3
2024,      597503501,5975,35,1,1,6,4,2,1,4
2024,      597503701,5975,37,1,1,3,4,1,1,4
2024,      597503701,5975,37,1,1,2,4,1,2,5
2024,      597503701,5975,37,1,1,2,4,2,3,6
2024,      597505001,5975,50,1,1,0,4,1,1,3
2024,      597505001,5975,50,1,1,7,4,2,2,4
2024,      597506401,5975,64,1,1,8,4,2,1,3
2024,      597507701,5975,77,1,1,3,4,2,1,6
2024,      597508401,5975,84,1,1,1,4,2,1,3
2024,      597512201,5975,122,1,1,3,4,2,1,3
2024,      597604101,5976,41,1,1,6,9,2,1,3
2024,      597606401,5976,64,1,1,1,9,1,1,2
2024,      597606401,5976,64,1,1,1,9,1,2,3
2024,      597606401,5976,64,1,1,0,9,2,3,4
2024,      597610201,5976,102,1,1,0,10,2,1,3
2024,      597703201,5977,32,1,1,3,7,2,1,3
2024,      597705201,5977,52,1,1,8,7,2,1,4
2024,      597707501,5977,75,1,1,7,7,2,1,3
2024,      597708301,5977,83,1,1,1,7,2,1,3
2024,      597801901,5978,19,1,1,8,5,1,1,6
2024,      597801901,5978,19,1,1,2,5,1,2,7
2024,      597801901,5978,19,1,1,0,5,2,3,8
2024,      597805301,5978,53,1,1,3,5,1,1,2
2024,      597805301,5978,53,1,1,1,5,2,2,3
2024,      597806301,5978,63,1,1,2,5,2,1,3
2024,      597807301,5978,73,1,1,4,5,2,1,4
2024,      597901701,5979,17,1,1,7,4,1,1,3
2024,      597901701,5979,17,1,1,3,4,2,2,4
2024,      597902501,5979,25,1,1,0,4,2,1,3
2024,      597905401,5979,54,1,1,4,4,1,1,4
2024,      597905401,5979,54,1,1,1,4,2,2,5
2024,      597907301,5979,73,1,1,5,4,2,1,3
2024,      597908001,5979,80,1,1,3,4,2,1,4
2024,      597910201,5979,102,1,1,4,4,1,1,3
2024,      597910201,5979,102,1,1,2,4,2,2,4
2024,      597910901,5979,109,1,1,4,4,2,1,4
2024,      597912101,5979,121,1,1,0,4,2,1,6
2024,      598000301,5980,3,1,1,1,7,2,1,4
2024,      598000602,5980,6,2,1,5,8,1,1,2
2024,      598000602,5980,6,2,1,2,8,2,2,3
2024,      598001301,5980,13,1,1,2,8,1,1,5
2024,      598001301,5980,13,1,1,1,8,2,2,6
2024,      598002701,5980,27,1,1,0,8,2,1,3
2024,      598003301,5980,33,1,1,4,8,2,1,3
2024,      598003601,5980,36,1,1,0,8,1,1,3
2024,      598003601,5980,36,1,1,0,8,2,2,4
2024,      598005701,5980,57,1,1,0,8,2,1,3
2024,      598007001,5980,70,1,1,5,8,1,1,3
2024,      598007001,5980,70,1,1,0,8,2,2,4
2024,      598107501,5981,75,1,1,3,6,1,1,3
2024,      598107501,5981,75,1,1,1,6,2,2,4
2024,      598107701,5981,77,1,1,1,6,2,1,5
2024,      598107801,5981,78,1,1,4,6,1,1,3
2024,      598107801,5981,78,1,1,2,6,2,2,4
2024,      598111801,5981,118,1,1,1,6,1,1,3
2024,      598111801,5981,118,1,1,2,6,2,2,4
2024,      598112101,5981,121,1,1,7,6,1,1,3
2024,      598112101,5981,121,1,1,2,6,2,2,6
2024,      598202701,5982,27,1,1,2,8,1,1,3
2024,      598202701,5982,27,1,1,6,8,2,2,5
2024,      598202801,5982,28,1,1,1,8,2,1,2
2024,      598202901,5982,29,1,1,5,8,2,1,3
2024,      598203001,5982,30,1,1,4,8,2,1,4
2024,      598211101,5982,111,1,1,0,9,2,1,3
2024,      598219101,5982,191,1,1,7,8,1,1,4
2024,      598219101,5982,191,1,1,1,8,2,2,5
2024,      598219301,5982,193,1,1,5,8,2,1,5
2024,      598219401,5982,194,1,1,2,8,1,1,9
2024,      598219401,5982,194,1,1,2,8,2,2,10
2024,      598304301,5983,43,1,1,3,5,1,1,3
2024,      598304301,5983,43,1,1,1,5,2,2,4
2024,      598304601,5983,46,1,1,8,5,1,1,3
2024,      598304601,5983,46,1,1,5,5,2,2,4
2024,      598306501,5983,65,1,1,5,7,2,1,3
2024,      598306601,5983,66,1,2, , ,2,1,2
2024,      598307101,5983,71,1,1,0,5,2,1,4
2024,      598401701,5984,17,1,1,7,7,2,1,3
2024,      598401901,5984,19,1,1,6,7,1,1,3
2024,      598401901,5984,19,1,1,5,7,2,2,4
2024,      598402201,5984,22,1,1,1,7,2,1,4
2024,      598402401,5984,24,1,1,0,6,2,1,3
2024,      598402501,5984,25,1,1,1,7,2,1,3
2024,      598402901,5984,29,1,1,1,7,2,1,3
2024,      598410301,5984,103,1,1,0,7,2,1,3
2024,      598410501,5984,105,1,1,7,7,2,1,3
2024,      598410701,5984,107,1,1,4,7,1,1,3
2024,      598410701,5984,107,1,1,1,7,2,2,4
2024,      598503101,5985,31,1,1,3,9,2,1,2
2024,      598503201,5985,32,1,1,0,8,2,1,3
2024,      598503301,5985,33,1,1,8,9,2,1,4
2024,      598505401,5985,54,1,1,0,9,2,1,3
2024,      598505501,5985,55,1,1,4,9,2,1,3
2024,      598506201,5985,62,1,1,6,9,1,1,4
2024,      598506201,5985,62,1,1,2,9,1,2,5
2024,      598506201,5985,62,1,1,1,9,2,3,6
2024,      598506401,5985,64,1,1,8,9,1,1,3
2024,      598506401,5985,64,1,1,4,9,1,2,4
2024,      598506401,5985,64,1,1,2,9,1,3,5
2024,      598506401,5985,64,1,1,0,9,2,4,6
2024,      598506501,5985,65,1,1,8,8,1,1,3
2024,      598506501,5985,65,1,1,6,8,1,2,4
2024,      598506501,5985,65,1,1,2,8,2,3,5
2024,      598600401,5986,4,1,1,3,4,2,1,5
2024,      598600801,5986,8,1,1,1,4,1,1,3
2024,      598600801,5986,8,1,1,4,4,2,2,4
2024,      598601001,5986,10,1,1,7,3,1,1,6
2024,      598601001,5986,10,1,1,3,4,1,2,7
2024,      598601001,5986,10,1,1,1,4,2,3,8
2024,      598601101,5986,11,1,1,1,4,2,1,4
2024,      598601801,5986,18,1,1,2,4,1,1,3
2024,      598601801,5986,18,1,1,1,4,2,2,4
2024,      598603201,5986,32,1,1,8,4,2,1,3
2024,      598603701,5986,37,1,1,1,4,2,1,3
2024,      598605401,5986,54,1,1,2,4,2,1,5
2024,      598608201,5986,82,1,1,6,4,1,1,4
2024,      598608201,5986,82,1,1,0,4,2,2,6
2024,      598701801,5987,18,1,1,7,5,1,1,3
2024,      598701801,5987,18,1,1,5,5,2,2,4
2024,      598702901,5987,29,1,1,2,5,2,1,3
2024,      598703201,5987,32,1,1,4,5,2,1,3
2024,      598703601,5987,36,1,1,8,5,2,1,2
2024,      598703701,5987,37,1,1,2,5,1,1,3
2024,      598703701,5987,37,1,1,0,5,2,2,4
2024,      598803601,5988,36,1,1,3,10,2,1,4
2024,      598803701,5988,37,1,1,7,9,1,1,3
2024,      598803701,5988,37,1,1,3,9,1,2,4
2024,      598803701,5988,37,1,1,2,9,2,3,5
2024,      598803901,5988,39,1,1,7,9,1,1,3
2024,      598803901,5988,39,1,1,4,9,2,2,4
2024,      598806701,5988,67,1,1,2,8,1,1,5
2024,      598806701,5988,67,1,1,1,8,2,2,6
2024,      598806801,5988,68,1,1,5,10,1,1,3
2024,      598806801,5988,68,1,1,1,10,2,2,4
2024,      598807001,5988,70,1,1,7,9,1,1,4
2024,      598807001,5988,70,1,1,3,9,2,2,5
2024,      598815101,5988,151,1,1,1,10,1,1,3
2024,      598815101,5988,151,1,1,0,10,2,2,4
2024,      598815201,5988,152,1,1,4,9,2,1,3
2024,      598815501,5988,155,1,1,3,10,2,1,3
2024,      598900401,5989,4,1,1,8,7,1,1,3
2024,      598900401,5989,4,1,1,0,7,2,2,4
2024,      598901801,5989,18,1,1,4,6,2,1,5
2024,      598904301,5989,43,1,1,1,6,2,1,4
2024,      598905001,5989,50,1,1,1,6,2,1,2
2024,      598905201,5989,52,1,1,1,7,2,1,4
2024,      598906501,5989,65,1,1,1,7,2,1,3
2024,      598907101,5989,71,1,1,2,6,2,1,4
2024,      599003601,5990,36,1,1,0,8,2,1,3
2024,      599006601,5990,66,1,1,4,8,1,1,3
2024,      599006601,5990,66,1,1,0,8,2,2,4
2024,      599006701,5990,67,1,1,1,2,1,1,3
2024,      599006701,5990,67,1,1,1,2,2,2,4
2024,      599009601,5990,96,1,1,4,6,1,1,3
2024,      599009601,5990,96,1,1,3,6,1,2,4
2024,      599009601,5990,96,1,1,1,6,1,3,5
2024,      599009601,5990,96,1,1,1,6,2,4,6
2024,      599100101,5991,1,1,1,5,4,2,1,8
2024,      599101301,5991,13,1,1,0,5,2,1,3
2024,      599102401,5991,24,1,1,5,5,2,1,3
2024,      599104401,5991,44,1,1,3,5,2,1,4
2024,      599104801,5991,48,1,1,3,5,1,1,6
2024,      599104801,5991,48,1,1,0,5,1,2,8
2024,      599104801,5991,48,1,1,0,5,1,3,9
2024,      599104801,5991,48,1,1,0,5,2,4,10
2024,      599106501,5991,65,1,1,3,5,1,1,7
2024,      599106501,5991,65,1,1,1,5,1,2,8
2024,      599106501,5991,65,1,1,0,5,2,3,9
2024,      599107401,5991,74,1,1,1,5,2,1,7
2024,      599206501,5992,65,1,1,2,6,1,1,3
2024,      599206501,5992,65,1,1,1,6,2,2,4
2024,      599212101,5992,121,1,1,1,7,2,1,3
2024,      599301301,5993,13,1,1,1,2,2,1,6
2024,      599303201,5993,32,1,1,1,7,2,1,2
2024,      599303701,5993,37,1,1,1,8,2,1,6
2024,      599400201,5994,2,1,1,2,8,1,1,3
2024,      599400201,5994,2,1,1,0,8,2,2,4
2024,      599413501,5994,135,1,1,5,8,1,1,7
2024,      599413501,5994,135,1,1,2,8,1,2,8
2024,      599413501,5994,135,1,1,1,8,2,3,9
2024,      599508201,5995,82,1,1,6,9,1,1,3
2024,      599508201,5995,82,1,1,0,9,2,2,4
2024,      599509501,5995,95,1,1,0,8,2,1,3
2024,      599512501,5995,125,1,1,3,8,1,1,3
2024,      599512501,5995,125,1,1,1,8,2,2,4
2024,      599600801,5996,8,1,1,0,9,2,1,4
2024,      599601201,5996,12,1,2, , ,2,1,4
2024,      599604303,5996,43,3,2, , ,2,1,3
2024,      599604501,5996,45,1,1,1,9,2,1,3
2024,      599606601,5996,66,1,1,1,8,2,1,2
2024,      599702301,5997,23,1,1,6,7,2,1,3
2024,      599703901,5997,39,1,1,2,9,1,1,3
2024,      599703901,5997,39,1,1,7,9,2,2,5
2024,      599706501,5997,65,1,1,2,7,1,1,3
2024,      599706501,5997,65,1,1,0,7,2,2,4
2024,      599800601,5998,6,1,1,8,6,1,1,4
2024,      599800601,5998,6,1,1,4,6,2,2,5
2024,      599800901,5998,9,1,1,0,1,2,1,4
2024,      599805201,5998,52,1,1,0,6,2,1,2
2024,      599900501,5999,5,1,1,1,8,2,1,4
2024,      599900601,5999,6,1,1,7,9,1,1,3
2024,      599900601,5999,6,1,1,2,9,2,2,4
2024,      599901901,5999,19,1,1,4,6,1,1,3
2024,      599901901,5999,19,1,1,2,11,2,2,4
2024,      599902601,5999,26,1,1,1,9,1,1,3
2024,      599902601,5999,26,1,1,1,9,1,2,6
2024,      599902601,5999,26,1,1,1,9,2,3,7
2024,      599903301,5999,33,1,1,1,9,1,1,3
2024,      599903301,5999,33,1,1,5,9,2,2,4
2024,      600005601,6000,56,1,1,8,9,1,1,3
2024,      600005601,6000,56,1,1,1,9,2,2,6
2024,      600007401,6000,74,1,1,5,11,1,1,6
2024,      600007401,6000,74,1,1,3,11,2,2,7
2024,      600009801,6000,98,1,1,6,11,2,1,5
2024,      600010401,6000,104,1,1,3,9,2,1,5
2024,      600012401,6000,124,1,1,8,11,1,1,4
2024,      600012401,6000,124,1,1,2,11,1,2,5
2024,      600012401,6000,124,1,1,0,11,2,3,8
2024,      600102801,6001,28,1,1,2,6,2,1,4
2024,      600103901,6001,39,1,1,3,9,2,1,3
2024,      600106801,6001,68,1,1,0,8,2,1,5
2024,      600113101,6001,131,1,1,0,8,2,1,2
2024,      600200301,6002,3,1,1,8,6,1,1,3
2024,      600200301,6002,3,1,1,3,6,1,2,4
2024,      600200301,6002,3,1,1,2,6,2,3,5
2024,      600200501,6002,5,1,1,2,5,2,1,3
2024,      600202501,6002,25,1,1,7,6,1,1,3
2024,      600202501,6002,25,1,1,3,6,2,2,4
2024,      600202601,6002,26,1,1,4,5,2,1,3
2024,      600202701,6002,27,1,1,3,6,1,1,3
2024,      600202701,6002,27,1,1,7,6,2,2,6
2024,      600202901,6002,29,1,1,4,5,2,1,3
2024,      600206501,6002,65,1,1,8,6,2,1,3
2024,      600306801,6003,68,1,1,3,8,2,1,3
2024,      600306901,6003,69,1,1,4,10,2,1,4
2024,      600310101,6003,101,1,1,5,9,1,1,3
2024,      600310101,6003,101,1,1,2,9,2,2,4
2024,      600310201,6003,102,1,1,1,10,2,1,3
2024,      600310401,6003,104,1,2, , ,2,1,4
2024,      600312101,6003,121,1,1,0,9,1,1,4
2024,      600312101,6003,121,1,1,0,10,2,2,5
2024,      600312201,6003,122,1,1,3,8,2,1,4
2024,      600400201,6004,2,1,1,7,6,2,1,3
2024,      600400502,6004,5,2,1,0,6,2,1,4
2024,      600404501,6004,45,1,1,3,6,2,1,3
2024,      600405901,6004,59,1,1,0,4,2,1,6
2024,      600406001,6004,60,1,1,7,6,1,1,4
2024,      600406001,6004,60,1,1,5,6,1,2,5
2024,      600406001,6004,60,1,1,2,6,1,3,6
2024,      600406001,6004,60,1,1,0,6,2,4,7
2024,      600406101,6004,61,1,1,2,5,2,1,3
2024,      600406201,6004,62,1,1,1,6,2,1,3
2024,      600406301,6004,63,1,1,2,6,1,1,2
2024,      600406301,6004,63,1,1,1,6,2,2,3
2024,      600406501,6004,65,1,1,1,6,2,1,4
2024,      600406601,6004,66,1,1,7,6,1,1,3
2024,      600406601,6004,66,1,1,0,6,2,2,4
2024,      600500301,6005,3,1,1,4,6,1,1,3
2024,      600500301,6005,3,1,1,1,6,2,2,4
2024,      600500801,6005,8,1,1,8,6,1,1,3
2024,      600500801,6005,8,1,1,2,6,2,2,4
2024,      600501701,6005,17,1,1,5,7,2,1,4
2024,      600502801,6005,28,1,1,6,7,1,1,4
2024,      600502801,6005,28,1,1,1,7,2,2,5
2024,      600502901,6005,29,1,1,2,6,2,1,3
2024,      600506501,6005,65,1,1,2,7,2,1,3
2024,      600507501,6005,75,1,1,1,7,2,1,3
2024,      600508301,6005,83,1,1,6,7,2,1,4
2024,      600508601,6005,86,1,1,2,7,2,1,5
2024,      600601201,6006,12,1,1,0,4,2,1,5
2024,      600601401,6006,14,1,2, , ,2,1,3
2024,      600601501,6006,15,1,2, , ,2,1,3
2024,      600601701,6006,17,1,2, , ,1,1,4
2024,      600601701,6006,17,1,1,2,4,2,2,5
2024,      600605401,6006,54,1,2, , ,2,1,2
2024,      600605801,6006,58,1,2, , ,1,1,3
2024,      600605801,6006,58,1,1,0,1,2,2,4
2024,      600605901,6006,59,1,1,1,5,2,1,3
2024,      600606001,6006,60,1,1,6,5,2,1,5
2024,      600606101,6006,61,1,1,7,5,2,1,4
2024,      600606201,6006,62,1,2, , ,1,1,5
2024,      600606201,6006,62,1,2, , ,1,2,6
2024,      600606201,6006,62,1,2, , ,2,3,7
2024,      600606301,6006,63,1,2, , ,1,1,3
2024,      600606301,6006,63,1,2, , ,2,2,4
2024,      600606401,6006,64,1,1,3,5,2,1,9
2024,      600606501,6006,65,1,2, , ,2,1,3
2024,      600701701,6007,17,1,1,6,9,1,1,5
2024,      600701701,6007,17,1,1,4,9,1,2,6
2024,      600701701,6007,17,1,1,1,9,2,3,7
2024,      600702501,6007,25,1,1,4,7,1,1,4
2024,      600702501,6007,25,1,1,0,8,2,2,5
2024,      600704501,6007,45,1,1,4,9,2,1,4
2024,      600706101,6007,61,1,1,0,8,2,1,3
2024,      600706601,6007,66,1,1,0,9,2,1,3
2024,      600707701,6007,77,1,1,0,7,2,1,3
2024,      600708501,6007,85,1,1,6,8,1,1,3
2024,      600708501,6007,85,1,1,4,8,2,2,4
2024,      600709001,6007,90,1,1,9,10,1,1,4
2024,      600709001,6007,90,1,1,0,10,2,2,5
2024,      600800401,6008,4,1,1,8,6,1,1,3
2024,      600800401,6008,4,1,1,4,6,1,2,4
2024,      600800401,6008,4,1,1,1,6,2,3,5
2024,      600800801,6008,8,1,1,7,6,1,1,6
2024,      600800801,6008,8,1,1,3,5,1,2,7
2024,      600800801,6008,8,1,1,1,6,2,3,9
2024,      600801701,6008,17,1,1,2,6,2,1,4
2024,      600802701,6008,27,1,1,6,3,2,1,3
2024,      600803201,6008,32,1,1,5,2,1,1,4
2024,      600803201,6008,32,1,1,0,4,2,2,5
2024,      600804101,6008,41,1,1,6,4,1,1,4
2024,      600804101,6008,41,1,1,0,6,2,2,5
2024,      600901501,6009,15,1,1,5,9,1,1,4
2024,      600901501,6009,15,1,1,2,9,2,2,5
2024,      600901801,6009,18,1,1,8,8,2,1,4
2024,      600902801,6009,28,1,1,0,8,2,1,3
2024,      600914701,6009,147,1,1,4,9,2,1,2
2024,      601004301,6010,43,1,1,1,6,2,1,3
2024,      601007001,6010,70,1,1,1,5,2,1,3
2024,      601010001,6010,100,1,1,5,6,2,1,4
2024,      601103701,6011,37,1,1,0,4,2,1,3
2024,      601103801,6011,38,1,1,1,5,1,1,3
2024,      601103801,6011,38,1,1,7,4,2,2,4
2024,      601107401,6011,74,1,1,6,4,2,1,3
2024,      601110701,6011,107,1,1,2,4,2,1,3
2024,      601200301,6012,3,1,2, , ,1,1,2
2024,      601200301,6012,3,1,2, , ,1,2,3
2024,      601200301,6012,3,1,2, , ,2,3,4
2024,      601205801,6012,58,1,1,8,5,1,1,3
2024,      601205801,6012,58,1,1,0,5,2,2,4
2024,      601206801,6012,68,1,1,2,5,2,1,3
2024,      601208601,6012,86,1,2, , ,1,1,3
2024,      601208601,6012,86,1,2, , ,2,2,4
2024,      601209101,6012,91,1,1,1,5,2,1,3
2024,      601301401,6013,14,1,1,2,9,2,1,2
2024,      601301901,6013,19,1,1,5,9,1,1,5
2024,      601301901,6013,19,1,1,0,9,2,2,6
2024,      601306101,6013,61,1,1,4,9,2,1,3
2024,      601306401,6013,64,1,1,1,9,2,1,3
2024,      601309501,6013,95,1,1,0,9,1,1,3
2024,      601309501,6013,95,1,1,4,9,2,2,7
2024,      601313301,6013,133,1,1,0,9,2,1,3
2024,      601401201,6014,12,1,1,3,4,2,1,5
2024,      601410401,6014,104,1,1,7,4,1,1,2
2024,      601410401,6014,104,1,1,3,4,2,2,3
2024,      601410701,6014,107,1,1,7,4,1,1,4
2024,      601410701,6014,107,1,1,0,4,2,2,5
2024,      601500901,6015,9,1,1,8,6,1,1,3
2024,      601500901,6015,9,1,1,3,6,2,2,4
2024,      601505501,6015,55,1,1,3,6,2,1,4
2024,      601506001,6015,60,1,1,8,6,1,1,5
2024,      601506001,6015,60,1,1,2,6,2,2,6
2024,      601512101,6015,121,1,1,1,6,2,1,5
2024,      601516301,6015,163,1,1,1,6,2,1,3
2024,      601602801,6016,28,1,1,3,7,2,1,3
2024,      601605401,6016,54,1,1,6,8,1,1,2
2024,      601605401,6016,54,1,1,4,8,2,2,3
2024,      601606501,6016,65,1,1,4,8,2,1,3
2024,      601608101,6016,81,1,1,0,8,2,1,3
2024,      601609501,6016,95,1,1,5,7,2,1,3
2024,      601610601,6016,106,1,1,0,8,2,1,3
2024,      601616801,6016,168,1,1,6,8,1,1,3
2024,      601616801,6016,168,1,1,4,8,2,2,4
2024,      601618901,6016,189,1,1,4,8,1,1,3
2024,      601618901,6016,189,1,1,3,8,1,2,4
2024,      601618901,6016,189,1,1,0,8,2,3,5
2024,      601701001,6017,10,1,1,1,4,1,1,3
2024,      601701001,6017,10,1,1,0,4,2,2,4
2024,      601702301,6017,23,1,1,6,4,1,1,3
2024,      601702301,6017,23,1,1,2,4,2,2,4
2024,      601703601,6017,36,1,1,7,4,1,1,5
2024,      601703601,6017,36,1,1,2,4,2,2,6
2024,      601706801,6017,68,1,1,1,4,2,1,4
2024,      601707201,6017,72,1,1,4,4,1,1,3
2024,      601707201,6017,72,1,1,0,4,2,2,4
2024,      601707701,6017,77,1,1,8,4,2,1,2
2024,      601803101,6018,31,1,1,3,8,1,1,3
2024,      601803101,6018,31,1,1,0,8,2,2,4
2024,      601803201,6018,32,1,1,3,8,2,1,3
2024,      601803401,6018,34,1,1,2,8,2,1,6
2024,      601803501,6018,35,1,1,1,8,2,1,3
2024,      601811201,6018,112,1,1,4,8,2,1,3
2024,      601811401,6018,114,1,1,4,8,1,1,3
2024,      601811401,6018,114,1,1,0,8,2,2,4
2024,      601811501,6018,115,1,1,1,8,2,1,5
2024,      601811601,6018,116,1,1,3,8,2,1,3
2024,      601902101,6019,21,1,1,8,5,2,1,2
2024,      601902201,6019,22,1,1,8,5,2,1,4
2024,      601902401,6019,24,1,1,1,5,2,1,3
2024,      601903901,6019,39,1,1,3,5,1,1,3
2024,      601903901,6019,39,1,1,0,5,2,2,4
2024,      601910201,6019,102,1,1,4,5,2,1,6
2024,      601910601,6019,106,1,1,1,5,2,1,4
2024,      601910701,6019,107,1,1,6,5,2,1,3
2024,      601910901,6019,109,1,1,5,5,1,1,3
2024,      601910901,6019,109,1,1,1,5,1,2,4
2024,      601910901,6019,109,1,1,0,5,2,3,5
2024,      602000901,6020,9,1,1,4,4,1,1,3
2024,      602000901,6020,9,1,1,2,4,2,2,4
2024,      602003101,6020,31,1,1,7,4,2,1,5
2024,      602003201,6020,32,1,1,7,4,2,1,6
2024,      602003401,6020,34,1,1,4,4,2,1,3
